,step,trainloss,validloss,acc,f1-score
683,683.0,0.981259286403656,,,
684,684.0,0.8795063495635986,,,
685,685.0,0.2756636440753937,,,
686,686.0,0.4642648696899414,,,
687,687.0,0.3466649055480957,,,
688,688.0,0.6145406365394592,,,
689,689.0,0.7676016092300415,,,
690,690.0,0.8510114550590515,,,
691,691.0,1.0190730094909668,,,
692,692.0,0.6650909185409546,,,
693,693.0,0.7496759295463562,,,
694,694.0,0.6832067966461182,,,
695,695.0,0.38979342579841614,,,
696,696.0,0.7494804859161377,,,
697,697.0,0.40486210584640503,,,
698,698.0,0.38789522647857666,,,
699,699.0,0.9550036191940308,,,
700,700.0,0.4489758312702179,,,
701,701.0,0.3937281370162964,,,
702,702.0,0.7158920764923096,,,
703,703.0,0.7062541842460632,,,
704,704.0,0.5439427495002747,,,
705,705.0,0.5579430460929871,,,
706,706.0,0.3870331048965454,,,
707,707.0,0.6689886450767517,,,
708,708.0,0.5605605840682983,,,
709,709.0,0.4442022144794464,,,
710,710.0,0.8796864151954651,,,
711,711.0,0.72206050157547,,,
712,712.0,0.6490848660469055,,,
713,713.0,0.418966144323349,,,
714,714.0,0.4567711353302002,,,
715,715.0,1.1810352802276611,,,
716,716.0,0.5851422548294067,,,
717,717.0,0.3473300337791443,,,
718,718.0,0.6356556415557861,,,
719,719.0,0.2625075876712799,,,
720,720.0,0.4971400201320648,,,
721,721.0,0.8484970927238464,,,
722,722.0,0.6042879819869995,,,
723,723.0,0.5929808616638184,,,
724,724.0,0.6631031036376953,,,
725,725.0,0.3346349596977234,0.04015412023573211,0.7272727272727273,0.7055555555555555
726,726.0,0.5209595561027527,,,
727,727.0,0.5504966378211975,,,
728,728.0,0.6393122673034668,,,
729,729.0,0.33387041091918945,,,
730,730.0,0.31397774815559387,,,
731,731.0,0.5673630833625793,,,
732,732.0,0.39046716690063477,,,
733,733.0,0.40323755145072937,,,
734,734.0,0.36351874470710754,,,
735,735.0,0.9800083041191101,,,
736,736.0,0.6054970026016235,,,
737,737.0,0.3709971308708191,,,
738,738.0,0.5034292340278625,,,
739,739.0,0.27454617619514465,,,
740,740.0,0.4515608847141266,,,
741,741.0,0.35229986906051636,,,
742,742.0,0.28329870104789734,,,
743,743.0,0.6109930276870728,,,
744,744.0,0.4533519744873047,,,
745,745.0,0.5794849991798401,,,
746,746.0,0.743228554725647,,,
747,747.0,0.4493404030799866,,,
748,748.0,0.4321903586387634,,,
749,749.0,0.4728013575077057,,,
750,750.0,0.3952508866786957,,,
751,751.0,0.2890520691871643,,,
752,752.0,0.4229423701763153,,,
753,753.0,0.7065739035606384,,,
754,754.0,0.4425894320011139,,,
755,755.0,0.5676018595695496,,,
756,756.0,0.26376771926879883,,,
757,757.0,0.5501796007156372,,,
758,758.0,0.3137565851211548,,,
759,759.0,0.8137217164039612,,,
760,760.0,0.2950863540172577,,,
761,761.0,0.23807381093502045,,,
762,762.0,0.7730376720428467,,,
763,763.0,0.6372305750846863,,,
764,764.0,0.35124996304512024,,,
765,765.0,0.4647969901561737,,,
766,766.0,0.7801495790481567,,,
767,767.0,0.6099210977554321,,,
768,768.0,0.5205521583557129,,,
769,769.0,0.47609785199165344,,,
770,770.0,0.3495525121688843,,,
771,771.0,0.3705762028694153,,,
772,772.0,0.36764946579933167,,,
773,773.0,0.23804034292697906,,,
774,774.0,0.494358092546463,,,
775,775.0,0.19882875680923462,,,
776,776.0,0.24875369668006897,,,
777,777.0,0.8259180784225464,,,
778,778.0,0.5280725359916687,,,
779,779.0,0.37696707248687744,,,
780,780.0,0.41394752264022827,,,
781,781.0,0.3328181207180023,,,
782,782.0,0.41041576862335205,,,
783,783.0,0.4002961814403534,,,
784,784.0,0.15863800048828125,,,
785,785.0,0.3995034098625183,,,
786,786.0,0.22130689024925232,,,
787,787.0,0.9757576584815979,,,
788,788.0,0.43061569333076477,,,
789,789.0,0.5105496644973755,,,
790,790.0,0.26873087882995605,,,
791,791.0,0.31457582116127014,0.03706128353422338,0.7575757575757576,0.7460317460317459
792,792.0,0.4357426166534424,,,
793,793.0,0.18819792568683624,,,
794,794.0,0.30373668670654297,,,
795,795.0,0.3693746030330658,,,
796,796.0,0.2560669481754303,,,
797,797.0,0.52475905418396,,,
798,798.0,0.16644607484340668,,,
799,799.0,0.36122220754623413,,,
800,800.0,0.4684753119945526,,,
801,801.0,0.2117759734392166,,,
802,802.0,0.41314536333084106,,,
803,803.0,0.3897079825401306,,,
804,804.0,0.2051008939743042,,,
805,805.0,0.44053858518600464,,,
806,806.0,0.6968528628349304,,,
807,807.0,0.35321569442749023,,,
808,808.0,0.49496543407440186,,,
809,809.0,0.2730139195919037,,,
810,810.0,0.6866410374641418,,,
811,811.0,0.30785053968429565,,,
812,812.0,0.3581363558769226,,,
813,813.0,0.5003989934921265,,,
814,814.0,0.25017228722572327,,,
815,815.0,0.7726507782936096,,,
816,816.0,0.5686892867088318,,,
817,817.0,0.21119603514671326,,,
818,818.0,0.3680749535560608,,,
819,819.0,0.6867842674255371,,,
820,820.0,0.5615537166595459,,,
821,821.0,0.40843015909194946,,,
822,822.0,0.5921061635017395,,,
823,823.0,0.25200480222702026,,,
824,824.0,0.38855770230293274,,,
825,825.0,0.3254050612449646,,,
826,826.0,0.20100830495357513,,,
827,827.0,0.3912959098815918,,,
828,828.0,0.17296594381332397,,,
829,829.0,0.20663687586784363,,,
830,830.0,0.2320774644613266,,,
831,831.0,0.32225358486175537,,,
832,832.0,0.38953834772109985,,,
833,833.0,0.3666405975818634,,,
834,834.0,0.43130967020988464,,,
835,835.0,0.205570250749588,,,
836,836.0,0.16401422023773193,,,
837,837.0,0.2013070434331894,,,
838,838.0,0.5750004649162292,,,
839,839.0,0.21626488864421844,,,
840,840.0,0.2994714081287384,,,
841,841.0,0.27165260910987854,,,
842,842.0,0.6509304642677307,,,
843,843.0,0.2763509750366211,,,
844,844.0,0.3063456416130066,,,
845,845.0,0.2764718532562256,,,
846,846.0,0.3214547038078308,,,
847,847.0,0.310944139957428,,,
848,848.0,0.47335195541381836,,,
849,849.0,0.3463236093521118,,,
850,850.0,0.490762323141098,,,
851,851.0,0.5954994559288025,,,
852,852.0,0.31066447496414185,,,
853,853.0,0.5176228284835815,,,
854,854.0,0.36750277876853943,,,
855,855.0,0.5014873743057251,,,
856,856.0,0.22396379709243774,,,
857,857.0,0.3949074149131775,0.03366506460941199,0.7575757575757576,0.7370851370851369
858,858.0,0.17340442538261414,,,
859,859.0,0.1390250027179718,,,
860,860.0,0.2203420102596283,,,
861,861.0,0.39385002851486206,,,
862,862.0,0.2733749747276306,,,
863,863.0,0.4296535849571228,,,
864,864.0,0.3026617765426636,,,
865,865.0,0.337902307510376,,,
866,866.0,0.2506501078605652,,,
867,867.0,0.19468505680561066,,,
868,868.0,0.17796598374843597,,,
869,869.0,0.22358399629592896,,,
870,870.0,0.4513591527938843,,,
871,871.0,0.25065258145332336,,,
872,872.0,0.2634149491786957,,,
873,873.0,0.19510719180107117,,,
874,874.0,0.550453245639801,,,
875,875.0,0.20124773681163788,,,
876,876.0,0.23388409614562988,,,
877,877.0,0.36457735300064087,,,
878,878.0,0.9257783889770508,,,
879,879.0,0.2717576026916504,,,
880,880.0,0.27493271231651306,,,
881,881.0,0.47628942131996155,,,
882,882.0,0.15595555305480957,,,
883,883.0,0.22954422235488892,,,
884,884.0,0.22762399911880493,,,
885,885.0,0.40112143754959106,,,
886,886.0,0.23760035634040833,,,
887,887.0,0.2700437903404236,,,
888,888.0,0.2306620329618454,,,
889,889.0,0.1452343463897705,,,
890,890.0,0.28248828649520874,,,
891,891.0,0.6202658414840698,,,
892,892.0,0.3061744272708893,,,
893,893.0,0.5952423214912415,,,
894,894.0,0.45688939094543457,,,
895,895.0,0.2968509793281555,,,
896,896.0,0.20739829540252686,,,
897,897.0,0.144741952419281,,,
898,898.0,0.3606231212615967,,,
899,899.0,0.2848467230796814,,,
900,900.0,0.20341065526008606,,,
901,901.0,0.4700304865837097,,,
902,902.0,0.1569681167602539,,,
903,903.0,0.34173327684402466,,,
904,904.0,0.3163984417915344,,,
905,905.0,0.4959888458251953,,,
906,906.0,0.26503393054008484,,,
907,907.0,0.38484224677085876,,,
908,908.0,0.3197552561759949,,,
909,909.0,0.26763099431991577,,,
910,910.0,0.2586977481842041,,,
911,911.0,0.21880191564559937,,,
912,912.0,0.5074973106384277,,,
913,913.0,0.14668551087379456,,,
914,914.0,0.1613123118877411,,,
915,915.0,0.3000639081001282,,,
916,916.0,0.24712343513965607,,,
917,917.0,0.326175719499588,,,
918,918.0,0.29123756289482117,,,
919,919.0,0.17404288053512573,,,
920,920.0,0.3166889548301697,,,
921,921.0,0.12140345573425293,,,
922,922.0,0.21770574152469635,,,
923,923.0,0.25421589612960815,0.0318085460951834,0.7575757575757576,0.7389610389610388
924,924.0,0.11428273469209671,,,
925,925.0,0.2846347987651825,,,
926,926.0,0.2650253176689148,,,
927,927.0,0.2183176726102829,,,
928,928.0,0.3084741234779358,,,
929,929.0,0.13537165522575378,,,
930,930.0,0.25288769602775574,,,
931,931.0,0.28087422251701355,,,
932,932.0,0.35295915603637695,,,
933,933.0,0.1835607886314392,,,
934,934.0,0.1194625198841095,,,
935,935.0,0.21795642375946045,,,
936,936.0,0.15843267738819122,,,
937,937.0,0.3533446788787842,,,
938,938.0,0.20756247639656067,,,
939,939.0,0.2955727279186249,,,
940,940.0,0.24246710538864136,,,
941,941.0,0.19291327893733978,,,
942,942.0,0.25621747970581055,,,
943,943.0,0.3799404501914978,,,
944,944.0,0.14598535001277924,,,
945,945.0,0.2926558256149292,,,
946,946.0,0.28881871700286865,,,
947,947.0,0.24565264582633972,,,
948,948.0,0.2098146677017212,,,
949,949.0,0.60570228099823,,,
950,950.0,0.2962312698364258,,,
951,951.0,0.24995994567871094,,,
952,952.0,0.17632149159908295,,,
953,953.0,0.2734408974647522,,,
954,954.0,0.3307439088821411,,,
955,955.0,0.2785726487636566,,,
956,956.0,0.268318235874176,,,
957,957.0,0.1997092068195343,,,
958,958.0,0.1269042044878006,,,
959,959.0,0.29612043499946594,,,
960,960.0,0.2132868766784668,,,
961,961.0,0.09876962006092072,,,
962,962.0,0.2964877188205719,,,
963,963.0,0.2593100965023041,,,
964,964.0,0.17798063158988953,,,
965,965.0,0.2312711477279663,,,
966,966.0,0.10925113409757614,,,
967,967.0,0.1058158278465271,,,
968,968.0,0.19666644930839539,,,
969,969.0,0.14549502730369568,,,
970,970.0,0.3286137878894806,,,
971,971.0,0.16581985354423523,,,
972,972.0,0.22144892811775208,,,
973,973.0,0.29104083776474,,,
974,974.0,0.28207090497016907,,,
975,975.0,0.21497806906700134,,,
976,976.0,0.12447285652160645,,,
977,977.0,0.14644767343997955,,,
978,978.0,0.08434762805700302,,,
979,979.0,0.1998002529144287,,,
980,980.0,0.3147338926792145,,,
981,981.0,0.30995234847068787,,,
982,982.0,0.3569868803024292,,,
983,983.0,0.3078959584236145,,,
984,984.0,0.27840906381607056,,,
985,985.0,0.31877124309539795,,,
986,986.0,0.21055598556995392,,,
987,987.0,0.31679514050483704,,,
988,988.0,0.24402949213981628,,,
989,989.0,0.18992434442043304,0.031056805993571426,0.7651515151515151,0.7420634920634921
990,990.0,0.15342667698860168,,,
991,991.0,0.05507749319076538,,,
992,992.0,0.24072787165641785,,,
993,993.0,0.16476647555828094,,,
994,994.0,0.12368983775377274,,,
995,995.0,0.20207233726978302,,,
996,996.0,0.1430797576904297,,,
997,997.0,0.1345655918121338,,,
998,998.0,0.12268516421318054,,,
999,999.0,0.17213475704193115,,,
1000,1000.0,0.1615241914987564,,,
1001,1001.0,0.12762054800987244,,,
1002,1002.0,0.2931792140007019,,,
1003,1003.0,0.18897521495819092,,,
1004,1004.0,0.12708647549152374,,,
1005,1005.0,0.4676741063594818,,,
1006,1006.0,0.20603309571743011,,,
1007,1007.0,0.12768521904945374,,,
1008,1008.0,0.19617734849452972,,,
1009,1009.0,0.16293224692344666,,,
1010,1010.0,0.18841321766376495,,,
1011,1011.0,0.3089296519756317,,,
1012,1012.0,0.17030124366283417,,,
1013,1013.0,0.14597031474113464,,,
1014,1014.0,0.2129008024930954,,,
1015,1015.0,0.14779110252857208,,,
1016,1016.0,0.17492961883544922,,,
1017,1017.0,0.2854427993297577,,,
1018,1018.0,0.3622725009918213,,,
1019,1019.0,0.17134499549865723,,,
1020,1020.0,0.21903643012046814,,,
1021,1021.0,0.2979775667190552,,,
1022,1022.0,0.13839854300022125,,,
1023,1023.0,0.23114827275276184,,,
1024,1024.0,0.21273422241210938,,,
1025,1025.0,0.19127637147903442,,,
1026,1026.0,0.2448960840702057,,,
1027,1027.0,0.1616736352443695,,,
1028,1028.0,0.1839560866355896,,,
1029,1029.0,0.2639046609401703,,,
1030,1030.0,0.39081060886383057,,,
1031,1031.0,0.18168935179710388,,,
1032,1032.0,0.3004893362522125,,,
1033,1033.0,0.18457378447055817,,,
1034,1034.0,0.2185901701450348,,,
1035,1035.0,0.15085096657276154,,,
1036,1036.0,0.19614432752132416,,,
1037,1037.0,0.1414681375026703,,,
1038,1038.0,0.29554417729377747,,,
1039,1039.0,0.18778319656848907,,,
1040,1040.0,0.3192473351955414,,,
1041,1041.0,0.2599669396877289,,,
1042,1042.0,0.17161989212036133,,,
1043,1043.0,0.23308521509170532,,,
1044,1044.0,0.3580971658229828,,,
1045,1045.0,0.21036656200885773,,,
1046,1046.0,0.3873984217643738,,,
1047,1047.0,0.17218121886253357,,,
1048,1048.0,0.21428439021110535,,,
1049,1049.0,0.11234330385923386,,,
1050,1050.0,0.5092763304710388,,,
1051,1051.0,0.1286979615688324,,,
1052,1052.0,0.097279854118824,,,
1053,1053.0,0.11016420274972916,,,
1054,1054.0,0.1948672980070114,,,
1055,1055.0,0.1931537240743637,0.02955296319542509,0.803030303030303,0.782972582972583
1056,1056.0,0.17330977320671082,,,
1057,1057.0,0.14140143990516663,,,
1058,1058.0,0.09992817044258118,,,
1059,1059.0,0.1817164123058319,,,
1060,1060.0,0.1457640826702118,,,
1061,1061.0,0.08436265587806702,,,
1062,1062.0,0.14691409468650818,,,
1063,1063.0,0.14793822169303894,,,
1064,1064.0,0.21060508489608765,,,
1065,1065.0,0.26838982105255127,,,
1066,1066.0,0.1668708324432373,,,
1067,1067.0,0.14684253931045532,,,
1068,1068.0,0.24231426417827606,,,
1069,1069.0,0.1434427797794342,,,
1070,1070.0,0.29848477244377136,,,
1071,1071.0,0.179807648062706,,,
1072,1072.0,0.11748643964529037,,,
1073,1073.0,0.17570817470550537,,,
1074,1074.0,0.09397992491722107,,,
1075,1075.0,0.11948360502719879,,,
1076,1076.0,0.12592293322086334,,,
1077,1077.0,0.2845427989959717,,,
1078,1078.0,0.24024131894111633,,,
1079,1079.0,0.23241788148880005,,,
1080,1080.0,0.07224471122026443,,,
1081,1081.0,0.2114625871181488,,,
1082,1082.0,0.14608146250247955,,,
1083,1083.0,0.2134741246700287,,,
1084,1084.0,0.1952550709247589,,,
1085,1085.0,0.11666430532932281,,,
1086,1086.0,0.10601848363876343,,,
1087,1087.0,0.1611965298652649,,,
1088,1088.0,0.17281052470207214,,,
1089,1089.0,0.18322421610355377,,,
1090,1090.0,0.11310069262981415,,,
1091,1091.0,0.3106522858142853,,,
1092,1092.0,0.20083564519882202,,,
1093,1093.0,0.19482877850532532,,,
1094,1094.0,0.15327563881874084,,,
1095,1095.0,0.18651971220970154,,,
1096,1096.0,0.11105349659919739,,,
1097,1097.0,0.29239213466644287,,,
1098,1098.0,0.08708543330430984,,,
1099,1099.0,0.11628541350364685,,,
1100,1100.0,0.14643459022045135,,,
1101,1101.0,0.2245459258556366,,,
1102,1102.0,0.10437409579753876,,,
1103,1103.0,0.08995820581912994,,,
1104,1104.0,0.1230294331908226,,,
1105,1105.0,0.08763021230697632,,,
1106,1106.0,0.14036595821380615,,,
1107,1107.0,0.37942227721214294,,,
1108,1108.0,0.37976324558258057,,,
1109,1109.0,0.07753464579582214,,,
1110,1110.0,0.26401275396347046,,,
1111,1111.0,0.21674707531929016,,,
1112,1112.0,0.22027292847633362,,,
1113,1113.0,0.08850192278623581,,,
1114,1114.0,0.49344995617866516,,,
1115,1115.0,0.11059165745973587,,,
1116,1116.0,0.10504623502492905,,,
1117,1117.0,0.18626073002815247,,,
1118,1118.0,0.1992354393005371,,,
1119,1119.0,0.247505784034729,,,
1120,1120.0,0.1508874148130417,,,
1121,1121.0,0.2777094542980194,0.029050971070925396,0.7803030303030303,0.7621933621933622
1122,1122.0,0.10622276365756989,,,
1123,1123.0,0.3590712547302246,,,
1124,1124.0,0.24003057181835175,,,
1125,1125.0,0.08991128951311111,,,
1126,1126.0,0.2497207224369049,,,
1127,1127.0,0.14336809515953064,,,
1128,1128.0,0.18692006170749664,,,
1129,1129.0,0.11863189935684204,,,
1130,1130.0,0.1088533028960228,,,
1131,1131.0,0.10785414278507233,,,
1132,1132.0,0.20330142974853516,,,
1133,1133.0,0.18237963318824768,,,
1134,1134.0,0.1097840741276741,,,
1135,1135.0,0.04818575829267502,,,
1136,1136.0,0.30368515849113464,,,
1137,1137.0,0.16181476414203644,,,
1138,1138.0,0.20332424342632294,,,
1139,1139.0,0.14134252071380615,,,
1140,1140.0,0.12308717519044876,,,
1141,1141.0,0.15015357732772827,,,
1142,1142.0,0.13620014488697052,,,
1143,1143.0,0.18776936829090118,,,
1144,1144.0,0.24262095987796783,,,
1145,1145.0,0.12006187438964844,,,
1146,1146.0,0.10525725036859512,,,
1147,1147.0,0.16544917225837708,,,
1148,1148.0,0.1220058798789978,,,
1149,1149.0,0.24867048859596252,,,
1150,1150.0,0.12567265331745148,,,
1151,1151.0,0.1397498995065689,,,
1152,1152.0,0.09231361746788025,,,
1153,1153.0,0.2167285531759262,,,
1154,1154.0,0.17084455490112305,,,
1155,1155.0,0.2612661123275757,,,
1156,1156.0,0.1386958360671997,,,
1157,1157.0,0.1731390655040741,,,
1158,1158.0,0.1804121434688568,,,
1159,1159.0,0.0895606130361557,,,
1160,1160.0,0.2252846509218216,,,
1161,1161.0,0.0993262529373169,,,
1162,1162.0,0.2009039670228958,,,
1163,1163.0,0.06762396544218063,,,
1164,1164.0,0.1438806653022766,,,
1165,1165.0,0.23412244021892548,,,
1166,1166.0,0.20755071938037872,,,
1167,1167.0,0.11486705392599106,,,
1168,1168.0,0.19151648879051208,,,
1169,1169.0,0.16536042094230652,,,
1170,1170.0,0.10344332456588745,,,
1171,1171.0,0.1752747893333435,,,
1172,1172.0,0.11111683398485184,,,
1173,1173.0,0.21945877373218536,,,
1174,1174.0,0.18052028119564056,,,
1175,1175.0,0.13114216923713684,,,
1176,1176.0,0.15800032019615173,,,
1177,1177.0,0.13279756903648376,,,
1178,1178.0,0.2476048767566681,,,
1179,1179.0,0.13993309438228607,,,
1180,1180.0,0.09003312885761261,,,
1181,1181.0,0.13408157229423523,,,
1182,1182.0,0.11812702566385269,,,
1183,1183.0,0.16364970803260803,,,
1184,1184.0,0.10216602683067322,,,
1185,1185.0,0.18715234100818634,,,
1186,1186.0,0.15304723381996155,,,
1187,1187.0,0.4460507035255432,0.028703102108204002,0.7878787878787878,0.7743145743145744
1188,1188.0,0.26314032077789307,,,
1189,1189.0,0.16769646108150482,,,
1190,1190.0,0.08700404316186905,,,
1191,1191.0,0.17053058743476868,,,
1192,1192.0,0.1219678595662117,,,
1193,1193.0,0.11549404263496399,,,
1194,1194.0,0.18028652667999268,,,
1195,1195.0,0.1801757663488388,,,
1196,1196.0,0.0980735644698143,,,
1197,1197.0,0.17088091373443604,,,
1198,1198.0,0.1003703698515892,,,
1199,1199.0,0.10256015509366989,,,
1200,1200.0,0.2008427381515503,,,
1201,1201.0,0.07999067008495331,,,
1202,1202.0,0.11765493452548981,,,
1203,1203.0,0.09003500640392303,,,
1204,1204.0,0.07101887464523315,,,
1205,1205.0,0.12863443791866302,,,
1206,1206.0,0.11394897848367691,,,
1207,1207.0,0.10624006390571594,,,
1208,1208.0,0.31211552023887634,,,
1209,1209.0,0.2583674192428589,,,
1210,1210.0,0.11369029432535172,,,
1211,1211.0,0.2272166609764099,,,
1212,1212.0,0.13284176588058472,,,
1213,1213.0,0.16975046694278717,,,
1214,1214.0,0.1563720405101776,,,
1215,1215.0,0.24997001886367798,,,
1216,1216.0,0.17515376210212708,,,
1217,1217.0,0.15907345712184906,,,
1218,1218.0,0.04070935398340225,,,
1219,1219.0,0.20331628620624542,,,
1220,1220.0,0.11451084166765213,,,
1221,1221.0,0.09246665984392166,,,
1222,1222.0,0.12280900031328201,,,
1223,1223.0,0.0723370611667633,,,
1224,1224.0,0.13857580721378326,,,
1225,1225.0,0.15363694727420807,,,
1226,1226.0,0.1840212494134903,,,
1227,1227.0,0.09975674003362656,,,
1228,1228.0,0.19523511826992035,,,
1229,1229.0,0.11558248102664948,,,
1230,1230.0,0.10263606160879135,,,
1231,1231.0,0.06482473760843277,,,
1232,1232.0,0.30386123061180115,,,
1233,1233.0,0.1440013349056244,,,
1234,1234.0,0.12856538593769073,,,
1235,1235.0,0.225994274020195,,,
1236,1236.0,0.1466602385044098,,,
1237,1237.0,0.3529733717441559,,,
1238,1238.0,0.1936454176902771,,,
1239,1239.0,0.14691895246505737,,,
1240,1240.0,0.14711283147335052,,,
1241,1241.0,0.21264201402664185,,,
1242,1242.0,0.11248896270990372,,,
1243,1243.0,0.41202232241630554,,,
1244,1244.0,0.14150841534137726,,,
1245,1245.0,0.11698433756828308,,,
1246,1246.0,0.06431309133768082,,,
1247,1247.0,0.3504508137702942,,,
1248,1248.0,0.10753156244754791,,,
1249,1249.0,0.09201441705226898,,,
1250,1250.0,0.2667630612850189,,,
1251,1251.0,0.07210853695869446,,,
1252,1252.0,0.09999870508909225,,,
1253,1253.0,0.2134280800819397,0.028493467605475224,0.7878787878787878,0.7712842712842712
1254,1254.0,0.13781510293483734,,,
1255,1255.0,0.1554299145936966,,,
1256,1256.0,0.2409195899963379,,,
1257,1257.0,0.15474125742912292,,,
1258,1258.0,0.20488160848617554,,,
1259,1259.0,0.1278722733259201,,,
1260,1260.0,0.26310279965400696,,,
1261,1261.0,0.152550607919693,,,
1262,1262.0,0.16619348526000977,,,
1263,1263.0,0.13995198905467987,,,
1264,1264.0,0.13621272146701813,,,
1265,1265.0,0.14563652873039246,,,
1266,1266.0,0.232668936252594,,,
1267,1267.0,0.14008085429668427,,,
1268,1268.0,0.14210344851016998,,,
1269,1269.0,0.16311955451965332,,,
1270,1270.0,0.11331654340028763,,,
1271,1271.0,0.10520688444375992,,,
1272,1272.0,0.13361185789108276,,,
1273,1273.0,0.16318926215171814,,,
1274,1274.0,0.09105534106492996,,,
1275,1275.0,0.0889701172709465,,,
1276,1276.0,0.07382068783044815,,,
1277,1277.0,0.16039204597473145,,,
1278,1278.0,0.11165110021829605,,,
1279,1279.0,0.12450738251209259,,,
1280,1280.0,0.19887931644916534,,,
1281,1281.0,0.21000604331493378,,,
1282,1282.0,0.11078958213329315,,,
1283,1283.0,0.19809293746948242,,,
1284,1284.0,0.3091542422771454,,,
1285,1285.0,0.06028946489095688,,,
1286,1286.0,0.08897923678159714,,,
1287,1287.0,0.12087509781122208,,,
1288,1288.0,0.15678808093070984,,,
1289,1289.0,0.1899116039276123,,,
1290,1290.0,0.26385176181793213,,,
1291,1291.0,0.12484180182218552,,,
1292,1292.0,0.19827458262443542,,,
1293,1293.0,0.11859449744224548,,,
1294,1294.0,0.12972217798233032,,,
1295,1295.0,0.06071491912007332,,,
1296,1296.0,0.09720280766487122,,,
1297,1297.0,0.05667570233345032,,,
1298,1298.0,0.08093931525945663,,,
1299,1299.0,0.12356871366500854,,,
1300,1300.0,0.17597703635692596,,,
1301,1301.0,0.11441080272197723,,,
1302,1302.0,0.0784979909658432,,,
1303,1303.0,0.22885926067829132,,,
1304,1304.0,0.11215244233608246,,,
1305,1305.0,0.11783397197723389,,,
1306,1306.0,0.14661529660224915,,,
1307,1307.0,0.17656360566616058,,,
1308,1308.0,0.1972048580646515,,,
1309,1309.0,0.1172383725643158,,,
1310,1310.0,0.08521054685115814,,,
1311,1311.0,0.11416253447532654,,,
1312,1312.0,0.10033876448869705,,,
1313,1313.0,0.08757959306240082,,,
1314,1314.0,0.09088583290576935,,,
1315,1315.0,0.1441473513841629,,,
1316,1316.0,0.14680831134319305,,,
1317,1317.0,0.22042089700698853,,,
1318,1318.0,0.12031147629022598,,,
1319,1319.0,0.13336485624313354,0.028576939846530106,0.7878787878787878,0.7693362193362193
